loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z,issue_year,lgd,ead,eir,pd_test_baseline,pd_test_adverse,lifetime_pd_baseline,lifetime_pd_adverse,stage_baseline,stage_adverse,sicr_baseline,sicr_adverse,ecl_baseline,ecl_adverse
3861,2022-05-24,C,C3,36,0.1052,35000,52740,5.53,0,0,12,0,3350,28.1,19,5,MORTGAGE,other,Individual,0,-0.8952212737132944,2022,0.45,35700.0,0.1052,0.12629733011231467,0.2417142789873986,0.16629733011231468,0.3417142789873986,1,1,0,0,743.3033411009845,1422.571886542441
3862,2023-10-16,A,A5,36,0.0505,15000,116723,12.04,1,1,8,0,12440,95.1,23,6,MORTGAGE,home_improvement,Individual,0,0.2800633672575088,2023,0.3,15300.0,0.0505,0.08574712319543662,0.16410722253587592,0.12574712319543663,0.26410722253587593,1,1,0,0,223.43070716932291,427.6130955345633
3864,2023-04-19,C,C3,60,0.1043,20000,74649,23.41,0,2,20,0,1156,93.7,24,4,RENT,credit_card,Individual,0,-1.0032516636488436,2023,0.45,20400.0,0.1043,0.12913990041071277,0.24715453516333893,0.16913990041071278,0.34715453516333894,1,1,0,0,425.0909315971634,813.5607296188693
3865,2023-08-17,D,D1,60,0.123,20000,41482,12.37,0,0,10,0,15855,36.7,11,4,RENT,credit_card,Individual,0,-0.15072524015949562,2023,0.55,20400.0,0.123,0.12241795626327506,0.23428973523806287,0.16241795626327507,0.3342897352380629,1,1,0,0,510.9040341733673,977.7942268625006
3866,2025-08-06,C,C3,36,0.093,35000,116753,15.01,0,2,9,0,2008,19.0,35,2,MORTGAGE,home_improvement,Individual,0,-0.48320572221742286,2025,0.45,35700.0,0.093,0.13760064145388343,0.26334713336894167,0.17760064145388343,0.36334713336894164,1,1,0,0,751.600048110529,1438.4505480390721
3867,2022-02-23,A,A5,36,0.0375,25000,143425,26.57,1,3,14,0,3256,41.9,17,7,MORTGAGE,debt_consolidation,Individual,0,0.8825109315789375,2022,0.3,25500.0,0.0375,0.09047422370889904,0.17315418885968042,0.13047422370889905,0.27315418885968046,1,1,0,0,377.0505347491947,721.6185652354357
3868,2026-02-02,B,B3,36,0.0795,15000,30712,27.06,0,2,20,0,2044,65.5,28,1,MORTGAGE,small_business,Individual,0,1.498582811848105,2026,0.35,15300.0,0.0795,0.10685202930833176,0.20449886945064932,0.14685202930833177,0.3044988694506493,1,1,0,0,253.66646675461112,485.4798360372721
3870,2024-09-10,D,D4,36,0.1188,20000,61254,12.54,1,0,20,0,149518,31.1,14,4,RENT,credit_card,Individual,0,-0.7994046875533118,2024,0.55,20400.0,0.1188,0.12354959023944866,0.2364555141217906,0.16354959023944865,0.33645551412179064,1,1,0,0,512.821979242663,981.4648880645228
3873,2026-10-30,B,B3,36,0.0711,20000,20000,25.31,0,0,7,0,2892,69.3,37,5,MORTGAGE,other,Individual,0,0.7712554721747422,2026,0.35,20400.0,0.0711,0.11277877789577503,0.21584178351129857,0.15277877789577504,0.31584178351129855,1,1,0,0,340.87442923051407,652.3828873771328
3874,2021-06-28,A,A5,36,0.0546,35000,98701,19.36,0,1,7,0,7107,17.5,21,4,RENT,debt_consolidation,Individual,0,-1.0279611873440095,2021,0.3,35700.0,0.0546,0.1318826249927512,0.2524037015092852,0.1718826249927512,0.35240370150928524,1,1,0,0,519.3114941429977,993.8848530290825
3875,2023-06-18,C,C3,36,0.1103,10000,119845,9.68,0,2,12,0,21182,26.3,19,3,MORTGAGE,credit_card,Individual,1,-0.5140983522069653,2023,0.45,10200.0,0.1103,0.10708027425859931,0.20493569629043581,0.14708027425859932,0.3049356962904358,3,3,0,0,1072.356402483239,2063.969748801279
3876,2023-03-20,A,A2,60,0.0567,20000,127488,34.08,1,1,16,2,8862,12.8,31,5,OWN,debt_consolidation,Individual,0,-1.07211058385116,2023,0.3,20400.0,0.0567,0.11805886159573938,0.2259470772922124,0.15805886159573937,0.3259470772922124,1,1,0,0,296.1596894500157,566.8055352942289
3877,2024-07-12,C,C3,60,0.106,35000,38661,0.0,0,1,8,0,59384,44.8,23,0,MORTGAGE,debt_consolidation,Individual,0,-0.775574809435447,2024,0.45,35700.0,0.106,0.11478583431405079,0.2196829905629372,0.1547858343140508,0.3196829905629372,1,1,0,0,742.7656894980181,1421.5429014527176
3881,2026-10-30,B,B4,60,0.0772,25000,46205,10.92,0,0,13,0,12164,56.2,35,7,MORTGAGE,debt_consolidation,Individual,0,0.7712554721747422,2026,0.35,25500.0,0.0772,0.11157579127703077,0.21353944629702273,0.15157579127703077,0.31353944629702274,1,1,0,0,423.680144296328,810.8606928491075
3883,2022-11-20,B,B3,36,0.0712,15000,78130,20.64,0,1,15,0,2039,1.7,1,1,RENT,credit_card,Individual,0,-1.1200801846028845,2022,0.35,15300.0,0.0712,0.11760077777694125,0.2250703730904837,0.15760077777694126,0.3250703730904837,1,1,0,0,255.63195562136175,489.2414889864033
3884,2021-02-28,D,D2,36,0.1179,15000,26498,17.23,0,2,10,0,4623,52.7,16,5,RENT,credit_card,Individual,0,1.3797391395716763,2021,0.55,15300.0,0.1179,0.14377084654954445,0.27515598692566984,0.18377084654954445,0.37515598692566987,1,1,0,0,384.926131838732,736.6912850656955
3886,2020-09-01,B,B4,60,0.0754,25000,48846,33.41,0,1,11,0,10262,42.5,14,6,OWN,debt_consolidation,Individual,0,0.8193905637940778,2020,0.35,25500.0,0.0754,0.10906467733928346,0.2087335482279343,0.14906467733928347,0.3087335482279343,1,1,0,0,424.3892983410866,812.2179080686801
3890,2026-04-03,C,C1,36,0.0966,10000,36845,33.15,3,0,7,0,6678,79.5,13,4,RENT,debt_consolidation,Individual,0,1.0065396195877447,2026,0.45,10200.0,0.0966,0.11874630115774636,0.22726273422597468,0.15874630115774635,0.3272627342259747,1,1,0,0,214.03789702842764,409.63665589919634
3891,2022-09-21,C,C3,36,0.1039,15000,44740,11.32,2,0,13,0,14920,46.8,18,4,MORTGAGE,small_business,Individual,0,-1.5650134065906065,2022,0.45,15300.0,0.1039,0.15095310505911205,0.2889017599803923,0.19095310505911206,0.38890175998039234,1,1,0,0,318.93372300213844,610.3916435262144
3892,2027-08-26,F,F4,60,0.1796,35000,93346,9.29,0,1,10,0,2132,53.2,21,0,MORTGAGE,debt_consolidation,Individual,0,0.88949549604,2027,0.75,35700.0,0.1796,0.14117470553976935,0.2701873597047353,0.18117470553976936,0.37018735970473526,1,1,0,0,1160.7025723194417,2221.411847245826
3893,2020-11-30,A,A4,36,0.046,35000,31003,25.65,0,1,4,0,39120,23.9,39,5,OWN,home_improvement,Individual,0,0.5577506947332821,2020,0.3,35700.0,0.046,0.10260632436088793,0.1963732225406791,0.14260632436088794,0.2963732225406791,1,1,0,0,523.5811679954162,1002.056372853222
3895,2023-04-19,B,B4,60,0.0711,35000,75547,8.91,0,1,10,0,24865,31.9,34,2,RENT,credit_card,Individual,0,-1.0032516636488436,2023,0.35,35700.0,0.0711,0.12678007387810403,0.24263817865479198,0.16678007387810403,0.34263817865479196,1,1,0,0,596.5302511533996,1141.6700529099824
3896,2027-09-25,C,C1,36,0.099,20000,60679,27.8,0,2,10,0,47079,41.8,22,8,RENT,debt_consolidation,Individual,0,0.5812874259936587,2027,0.45,20400.0,0.099,0.1240454388377583,0.23740449448678128,0.1640454388377583,0.3374044944867813,1,1,0,0,427.14096065764113,817.4841799072954
3897,2022-03-25,C,C5,36,0.1007,35000,25731,20.65,3,0,12,0,1563,95.8,26,2,MORTGAGE,debt_consolidation,Individual,1,0.15046345682195328,2022,0.45,35700.0,0.1007,0.10135176275896784,0.1939721784902331,0.14135176275896785,0.2939721784902331,3,3,0,0,3846.0817678990825,7403.011393348152
3900,2027-08-26,B,B3,60,0.0764,20000,70733,21.07,0,1,14,0,5092,59.9,15,7,RENT,debt_consolidation,Individual,0,0.88949549604,2027,0.35,20400.0,0.0764,0.09477133821361954,0.18137822600528855,0.13477133821361953,0.28137822600528856,1,1,0,0,339.1960248502449,649.1706713764835
3901,2022-01-24,B,B2,36,0.0696,15000,59617,17.21,0,0,11,0,56350,65.3,26,6,MORTGAGE,small_business,Individual,0,-0.17446763393539308,2022,0.35,15300.0,0.0696,0.11850290743775466,0.22679691489720868,0.15850290743775466,0.3267969148972087,1,1,0,0,256.0143519648492,489.9733386333538
3902,2027-12-24,C,C5,36,0.1019,20000,27202,21.46,0,0,12,0,21626,49.8,29,0,RENT,credit_card,Individual,0,2.264407738002293,2027,0.45,20400.0,0.1019,0.10684000276886345,0.20447585244535146,0.14684000276886344,0.30447585244535147,1,1,0,0,426.0168034873832,815.3327105164874
3903,2021-12-25,F,F1,36,0.1778,20000,57254,23.64,0,3,10,0,5751,42.2,10,1,MORTGAGE,other,Joint App,0,-0.12032283856609985,2021,0.75,20400.0,0.1778,0.13316550796150106,0.2548589484376314,0.17316550796150107,0.35485894843763144,1,1,0,0,664.2722530179819,1271.3181549189414
3905,2026-11-29,F,F5,36,0.1714,10000,45412,18.97,1,1,14,0,1653,25.4,6,10,OWN,credit_card,Joint App,0,1.746295027185137,2026,0.75,10200.0,0.1714,0.1215659632975465,0.23265914759832199,0.1615659632975465,0.332659147598322,1,1,0,0,333.9507681426409,639.1320312717813
3906,2025-06-07,B,B5,36,0.0796,25000,82468,15.56,0,4,17,0,4048,30.3,3,8,MORTGAGE,debt_consolidation,Individual,1,-0.019826101031090282,2025,0.35,25500.0,0.0796,0.09117220727379732,0.17449002544454256,0.13117220727379733,0.2744900254445426,3,3,0,0,2374.798130903041,4571.665208507937
3907,2024-10-10,C,C3,60,0.0934,35000,95654,20.15,1,0,10,0,15575,44.8,15,9,MORTGAGE,credit_card,Individual,0,-1.5101057658633692,2024,0.45,35700.0,0.0934,0.1518575340829819,0.2906327024255379,0.1918575340829819,0.39063270242553794,1,1,0,0,751.3250892489557,1437.924317730662
3908,2028-04-22,E,E5,36,0.1478,15000,64350,28.72,1,2,13,0,6081,47.7,28,1,RENT,debt_consolidation,Individual,0,1.3584580238150448,2028,0.65,15300.0,0.1478,0.10358250643625583,0.1982414896394225,0.14358250643625584,0.29824148963942254,1,1,0,0,443.06230069957877,847.9552534076442
3910,2027-05-28,B,B5,36,0.0687,25000,45527,15.06,1,2,13,0,25398,19.6,19,2,RENT,medical,Individual,0,-0.3947415538026391,2027,0.35,25500.0,0.0687,0.08859454502962857,0.1695567638287332,0.12859454502962858,0.26955676382873317,1,1,0,0,427.0499218078081,817.30994510813
3912,2028-04-22,A,A4,36,0.0511,35000,20065,32.99,1,2,11,0,11857,63.6,29,6,MORTGAGE,other,Individual,0,1.3584580238150448,2028,0.3,35700.0,0.0511,0.10794269062687997,0.20658623277018967,0.14794269062687998,0.3065862327701897,1,1,0,0,521.0407208859342,997.1943354623446
3914,2022-06-23,E,E2,36,0.148,15000,25998,19.37,0,2,16,0,9576,49.4,25,3,MORTGAGE,credit_card,Individual,0,0.13633167627753218,2022,0.65,15300.0,0.148,0.14415303495953866,0.2758874386188841,0.18415303495953866,0.3758874386188841,1,1,0,0,442.98511214544993,847.8075260115802
3915,2025-10-05,F,F2,36,0.1663,20000,67781,28.26,1,1,2,0,10139,100.0,35,7,MORTGAGE,debt_consolidation,Individual,0,-0.044409929329181974,2025,0.75,20400.0,0.1663,0.22470228941904724,0.4300467145698347,0.2647022894190472,0.5300467145698347,1,1,0,0,670.8221380473111,1283.8536593188107
3918,2026-08-01,A,A4,60,0.0506,25000,93890,34.88,0,1,13,0,3566,49.1,18,2,OWN,credit_card,Individual,0,1.3929013810765971,2026,0.3,25500.0,0.0506,0.08480358133062868,0.16230142393867947,0.12480358133062869,0.2623014239386795,1,1,0,0,372.3490670115073,712.6206562266939
3920,2023-05-19,B,B1,36,0.078,20000,23051,32.59,0,0,15,1,4418,40.0,26,4,MORTGAGE,debt_consolidation,Individual,0,-1.3658245835329421,2023,0.35,20400.0,0.078,0.12092164162538174,0.23142601188369716,0.16092164162538175,0.33142601188369714,1,1,0,0,338.69257991540223,648.2071527547744
3921,2027-10-25,C,C2,60,0.1049,20000,47801,17.25,0,1,18,0,4993,70.0,22,3,RENT,medical,Individual,0,1.4018788803237672,2027,0.45,20400.0,0.1049,0.13031078141551738,0.2493954270143757,0.1703107814155174,0.3493954270143757,1,1,0,0,424.86009210131914,813.1189372052833
3922,2023-05-19,B,B5,36,0.0672,20000,75072,13.71,0,2,9,0,20031,73.7,20,5,MORTGAGE,other,Individual,0,-1.3658245835329421,2023,0.35,20400.0,0.0672,0.08530936546410725,0.1632694194381751,0.12530936546410726,0.2632694194381751,1,1,0,0,342.120128512747,654.7669702676601
3923,2021-07-28,E,E3,60,0.1566,20000,46236,28.44,0,1,16,1,19895,31.6,24,7,RENT,debt_consolidation,Individual,1,-1.0840362883307137,2021,0.65,20400.0,0.1566,0.11193130599610455,0.21421984851862086,0.15193130599610455,0.31421984851862084,3,3,0,0,2612.2526687837385,5026.436826087696
3924,2020-09-01,C,C2,60,0.1062,20000,53820,1.55,1,0,14,1,6755,60.9,23,5,MORTGAGE,small_business,Individual,0,0.8193905637940778,2020,0.45,20400.0,0.1062,0.13784077522621846,0.2638067136434326,0.17784077522621847,0.36380671364343264,1,1,0,0,424.36079891768895,812.163364417029
3925,2023-09-16,E,E4,36,0.1497,20000,74338,19.62,0,2,16,0,28294,27.2,20,6,MORTGAGE,other,Individual,0,-0.5285882803870269,2023,0.65,20400.0,0.1497,0.15235994245579917,0.29159423722191696,0.19235994245579918,0.391594237221917,1,1,0,0,589.7734582853226,1128.7385577238051
3926,2022-10-21,B,B5,36,0.0744,25000,66617,27.28,0,0,14,0,16829,42.1,4,2,RENT,home_improvement,Individual,0,-1.0135474230746537,2022,0.35,25500.0,0.0744,0.09941459688157915,0.19026473152428694,0.13941459688157914,0.29026473152428695,1,1,0,0,424.7842995495202,812.9738815497566
3927,2021-10-26,B,B2,36,0.0595,35000,37661,23.06,2,1,11,0,14508,85.2,14,9,MORTGAGE,other,Individual,0,0.48615095125120006,2021,0.35,35700.0,0.0595,0.12112025364202587,0.23180612570208647,0.16112025364202587,0.33180612570208645,1,1,0,0,603.0613987828281,1154.1696967172081
3929,2024-01-14,A,A4,36,0.0526,25000,55498,5.89,0,2,9,0,15605,65.8,24,6,OWN,credit_card,Individual,0,0.8684701046387879,2024,0.3,25500.0,0.0526,0.09922388258031922,0.18989973275684954,0.13922388258031923,0.28989973275684955,1,1,0,0,371.64158255965185,711.2666363592671
3930,2025-02-07,D,D5,60,0.131,35000,167779,16.97,1,1,13,0,5207,12.8,24,4,RENT,other,Individual,1,-1.1975815924567694,2025,0.55,35700.0,0.131,0.1258416725953938,0.2408422183660872,0.1658416725953938,0.3408422183660872,2,2,0,0,3564.9329313282233,6860.587057739896
3931,2024-09-10,B,B3,60,0.0786,15000,61417,22.27,0,0,10,0,10063,30.0,12,2,MORTGAGE,credit_card,Individual,0,-0.7994046875533118,2024,0.35,15300.0,0.0786,0.10147675688549297,0.194211398631655,0.14147675688549297,0.294211398631655,1,1,0,0,253.8781298549997,485.8849276861071
3933,2024-08-11,A,A4,60,0.0596,10000,74983,17.94,0,0,8,0,20180,23.3,1,10,MORTGAGE,debt_consolidation,Individual,0,-0.11140897324744892,2024,0.3,10200.0,0.0596,0.09147262175614765,0.17506497401973498,0.13147262175614766,0.27506497401973495,1,1,0,0,147.67456768678352,282.6271277583105
3934,2024-12-09,A,A3,36,0.055,20000,54441,24.57,0,2,6,0,4479,9.8,25,2,RENT,credit_card,Individual,1,-0.343186505084371,2024,0.3,20400.0,0.055,0.09683296867835796,0.185323879653545,0.13683296867835795,0.285323879653545,3,3,0,0,1804.817709254763,3474.9672662006788
3936,2026-08-01,B,B4,36,0.0859,20000,83701,16.84,0,0,14,0,2382,0.0,33,2,RENT,debt_consolidation,Individual,0,1.3929013810765971,2026,0.35,20400.0,0.0859,0.09969512648462785,0.19080162340216936,0.13969512648462784,0.29080162340216936,1,1,0,0,336.22856722424126,643.4913994563466
3937,2022-02-23,B,B1,36,0.0695,20000,84079,22.84,0,0,11,0,7802,24.3,11,7,MORTGAGE,credit_card,Individual,0,0.8825109315789375,2022,0.35,20400.0,0.0695,0.09745399905884017,0.18651243930491715,0.13745399905884018,0.28651243930491715,1,1,0,0,341.3843863008916,653.3588692563317
3938,2021-05-29,B,B2,36,0.0676,15000,204343,12.17,0,1,5,0,25301,21.9,12,5,RENT,debt_consolidation,Individual,0,0.6214170320520574,2021,0.35,15300.0,0.0676,0.09946743669411554,0.19036585905546835,0.13946743669411554,0.29036585905546836,1,1,0,0,256.4939592184364,490.8912354835473
3939,2024-11-09,B,B2,36,0.0729,20000,97779,23.73,0,2,9,0,3613,43.8,31,3,MORTGAGE,debt_consolidation,Individual,0,-0.6415751161587422,2024,0.35,20400.0,0.0729,0.1034119039380082,0.1979149818674791,0.1434119039380082,0.2979149818674791,1,1,0,0,340.30254557629195,651.288387239861
3940,2021-12-25,C,C5,36,0.0962,10000,98690,10.38,0,1,6,0,11115,78.4,32,4,RENT,medical,Individual,1,-0.12032283856609985,2021,0.45,10200.0,0.0962,0.12259890431479539,0.23463604285809345,0.1625989043147954,0.33463604285809345,3,3,0,0,1111.6780525893728,2139.839101978485
3941,2022-05-24,A,A5,60,0.0482,20000,96461,22.39,0,1,10,0,12791,57.2,19,3,MORTGAGE,small_business,Individual,0,-0.8952212737132944,2022,0.3,20400.0,0.0482,0.10517176334938608,0.20128309066567857,0.14517176334938608,0.3012830906656786,1,1,0,0,298.5612896792898,571.4018404363783
3943,2027-08-26,D,D1,36,0.1248,15000,32541,15.31,0,1,11,0,4926,27.2,27,1,MORTGAGE,credit_card,Individual,0,0.88949549604,2027,0.55,15300.0,0.1248,0.14603151019862307,0.27948256044455677,0.18603151019862307,0.37948256044455675,1,1,0,0,382.56483177677677,732.1721084414484
3944,2028-03-23,C,C2,60,0.1,10000,37427,23.71,0,1,11,0,18663,56.4,10,0,MORTGAGE,credit_card,Individual,0,2.3135719586995656,2028,0.45,10200.0,0.1,0.10898324855779576,0.208577705668249,0.14898324855779577,0.30857770566824905,1,1,0,0,213.37632534670342,408.37050623550795
3946,2025-01-08,B,B1,36,0.0634,15000,142064,8.82,1,2,7,0,5626,29.2,30,3,MORTGAGE,debt_consolidation,Individual,0,-0.9160160250115243,2025,0.35,15300.0,0.0634,0.12786185058550795,0.2447085381518848,0.16786185058550795,0.34470853815188485,1,1,0,0,257.50700664058934,492.8300573652767
3948,2020-01-05,B,B3,36,0.0731,25000,59297,27.78,1,2,9,0,7116,36.1,37,5,MORTGAGE,debt_consolidation,Individual,0,0.4386741688129359,2020,0.35,25500.0,0.0731,0.10575450007922846,0.20239836197321978,0.14575450007922847,0.3023983619732198,1,1,0,0,425.2989017202539,813.9587534591916
3949,2028-03-23,B,B5,60,0.0708,20000,163458,16.13,0,1,21,0,21247,36.6,19,8,MORTGAGE,debt_consolidation,Individual,0,2.3135719586995656,2028,0.35,20400.0,0.0708,0.11298413212093981,0.2162348009126053,0.1529841321209398,0.3162348009126053,1,1,0,0,340.9699300978741,652.5656618132674
3951,2020-02-04,C,C5,36,0.107,20000,34567,15.71,0,0,3,0,8054,12.3,21,6,MORTGAGE,other,Individual,0,-0.2648545378765655,2020,0.45,20400.0,0.107,0.10211414141848375,0.19543125769512515,0.14211414141848375,0.2954312576951251,1,1,0,0,424.05412444692644,811.5764351563844
3953,2024-12-09,E,E1,36,0.1434,25000,132278,0.0,0,2,5,0,44382,41.0,26,0,MORTGAGE,debt_consolidation,Individual,0,-0.343186505084371,2024,0.65,25500.0,0.1434,0.1560101988383674,0.29858028426540545,0.1960101988383674,0.3985802842654055,1,1,0,0,741.2788011529597,1418.6972186188764
3954,2021-04-29,A,A2,36,0.046,25000,40865,31.0,0,2,19,0,89705,28.8,31,4,MORTGAGE,credit_card,Individual,0,0.1782951632709815,2021,0.3,25500.0,0.046,0.09881646524057007,0.18911999664970575,0.13881646524057006,0.2891199966497058,1,1,0,0,373.98654856815443,715.7545520380157
3955,2023-02-18,E,E3,60,0.1586,20000,25450,7.99,1,1,8,1,6933,56.8,11,3,MORTGAGE,other,Individual,1,-1.8820712785372882,2023,0.65,20400.0,0.1586,0.1286838570960029,0.2462817361825205,0.16868385709600292,0.3462817361825205,3,3,0,0,2599.993241976048,5002.790316858729
3956,2027-11-24,D,D5,60,0.1327,15000,66362,18.81,1,0,16,0,11101,24.5,29,2,RENT,medical,Individual,0,1.39696941039572,2027,0.55,15300.0,0.1327,0.14854133246585602,0.2842859864486634,0.18854133246585603,0.3842859864486634,1,1,0,0,379.89663881214665,727.0655845104097
3957,2022-02-23,B,B4,36,0.078,25000,99352,10.67,0,1,14,0,2114,29.7,27,7,RENT,credit_card,Individual,0,0.8825109315789375,2022,0.35,25500.0,0.078,0.10930242968021682,0.20918857079741512,0.1493024296802168,0.30918857079741513,1,1,0,0,423.36572489425276,810.258940943468
3958,2025-01-08,B,B5,36,0.0672,20000,20000,31.47,0,0,6,1,3762,67.1,15,4,RENT,other,Individual,0,-0.9160160250115243,2025,0.35,20400.0,0.0672,0.11451141096109027,0.21915778513825268,0.15451141096109028,0.31915778513825266,1,1,0,0,342.120128512747,654.7669702676601
3961,2027-12-24,A,A5,36,0.0501,20000,96838,28.08,0,1,9,0,43012,58.4,23,5,RENT,home_improvement,Individual,0,2.264407738002293,2027,0.3,20400.0,0.0501,0.09255286665466848,0.1771324018627747,0.13255286665466848,0.2771324018627747,1,1,0,0,298.0210873648525,570.3679736648049
3962,2026-09-30,B,B3,60,0.0721,35000,21675,24.59,1,0,11,0,3387,88.4,18,7,RENT,home_improvement,Individual,0,0.1022325365530995,2026,0.35,35700.0,0.0721,0.10539694514840035,0.20171405509019505,0.14539694514840035,0.30171405509019505,1,1,0,0,595.9738382710626,1140.6051615258668
3963,2023-12-15,D,D1,36,0.1232,25000,28882,15.0,0,0,11,0,4269,32.7,15,10,RENT,credit_card,Individual,0,-0.15257726018505652,2023,0.55,25500.0,0.1232,0.13702102268255986,0.2622378293696137,0.17702102268255987,0.3622378293696137,1,1,0,0,638.5163265410116,1222.025147754839
3964,2020-03-05,D,D2,36,0.1218,15000,91348,9.08,0,2,1,0,12907,12.7,11,0,MORTGAGE,home_improvement,Joint App,0,-0.5106418161612168,2020,0.55,15300.0,0.1218,0.10932995334861238,0.20924124699932223,0.14932995334861238,0.3092412469993222,1,1,0,0,383.58791476423477,734.1301369004647
3966,2026-08-31,E,E5,36,0.1568,20000,64674,29.48,0,3,15,0,11187,29.3,16,0,MORTGAGE,other,Individual,0,0.8443061635429892,2026,0.65,20400.0,0.1568,0.10534421158754707,0.2016131309089099,0.14534421158754707,0.3016131309089099,1,1,0,0,586.1536523086404,1121.8107882218694
3967,2025-10-05,C,C2,36,0.1044,25000,242700,21.77,0,1,3,0,659,70.9,29,1,MORTGAGE,home_improvement,Individual,0,-0.044409929329181974,2025,0.45,25500.0,0.1044,0.11367168710066454,0.2175506787386889,0.15367168710066453,0.3175506787386889,1,1,0,0,531.3155511621101,1016.8588302676991
3969,2023-01-19,A,A2,36,0.0518,20000,36779,22.43,0,0,10,0,1684,39.8,21,6,RENT,credit_card,Individual,0,-1.9948395105550283,2023,0.3,20400.0,0.0518,0.13746558071059323,0.26308864722236314,0.17746558071059323,0.3630886472223631,1,1,0,0,297.5394027779346,569.4461011080164
3970,2023-06-18,A,A5,36,0.0519,25000,55045,0.46,0,0,6,0,3864,98.4,34,7,RENT,credit_card,Individual,0,-0.5140983522069653,2023,0.3,25500.0,0.0519,0.10001513687980963,0.1914140756358868,0.14001513687980963,0.29141407563588684,1,1,0,0,371.88889609496107,711.7399576307297
