loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z
4586,2023-04-19,B,B3,36,0.0782,20000,53069,19.52,0,1,4,0,26951,32.0,35,0,MORTGAGE,credit_card,Individual,0,-1.0032516636488436
4587,2017-11-16,A,A2,60,0.055,20000,83408,8.96,0,1,12,0,4231,76.8,34,1,RENT,other,Individual,0,-0.4242993981225127
4588,2019-03-11,B,B5,60,0.0774,20000,152540,19.61,1,1,9,0,5580,67.6,28,3,MORTGAGE,credit_card,Individual,0,-0.2330716866497413
4589,2023-04-19,C,C3,36,0.1063,20000,50549,14.46,1,3,11,0,3126,21.8,19,3,MORTGAGE,debt_consolidation,Individual,0,-1.0032516636488436
4590,2019-01-10,C,C3,36,0.1013,25000,46727,29.9,0,1,21,0,2435,79.6,6,3,RENT,credit_card,Individual,0,0.4868647868918664
4591,2024-06-12,C,C1,60,0.0988,25000,54381,25.18,0,0,14,0,22210,12.1,20,5,MORTGAGE,small_business,Individual,0,-0.5405775159162597
4592,2015-06-30,A,A5,36,0.0544,15000,66408,6.09,0,0,10,0,3457,33.6,19,8,MORTGAGE,debt_consolidation,Individual,0,-0.6299581553720792
4593,2015-12-27,E,E3,60,0.1545,15000,91118,15.45,0,0,4,0,13467,18.0,35,6,MORTGAGE,other,Individual,0,0.44328156049155576
4594,2024-12-09,C,C1,36,0.0974,10000,63993,22.75,0,0,17,0,12060,33.8,34,9,RENT,debt_consolidation,Individual,0,-0.343186505084371
4595,2023-05-19,A,A1,36,0.0519,15000,203891,9.17,0,0,11,0,6213,0.0,23,0,MORTGAGE,debt_consolidation,Individual,0,-1.3658245835329421
4596,2015-07-30,D,D2,36,0.1235,25000,81929,8.29,0,0,20,0,24697,45.0,27,5,MORTGAGE,small_business,Individual,0,-0.4948050089808375
4597,2027-04-28,D,D4,36,0.115,20000,99867,13.84,0,5,7,0,8847,2.2,38,4,MORTGAGE,other,Individual,0,0.09979918103131524
4598,2015-01-01,C,C1,60,0.1022,20000,63695,21.1,0,2,5,0,887,33.0,15,6,MORTGAGE,credit_card,Individual,0,-0.3
4599,2028-01-23,B,B1,36,0.0685,35000,113396,27.33,0,0,16,0,4190,73.9,24,2,MORTGAGE,credit_card,Individual,0,1.249453603622789
4600,2024-12-09,B,B3,36,0.0766,35000,58060,20.09,1,0,11,0,130706,49.1,15,5,MORTGAGE,other,Individual,0,-0.343186505084371
4601,2028-07-21,C,C3,60,0.0923,20000,45607,40.16,0,3,15,0,8386,100.0,28,3,RENT,credit_card,Individual,0,1.6156502537022346
4602,2027-12-24,A,A5,36,0.0464,20000,106946,11.91,1,0,6,0,7367,72.0,17,6,RENT,debt_consolidation,Individual,0,2.264407738002293
4603,2019-04-10,B,B4,36,0.0728,15000,62983,24.66,0,2,6,1,22303,71.4,6,8,RENT,other,Individual,0,0.16586257636631224
4604,2025-05-08,G,G4,60,0.206,20000,74387,8.02,0,2,6,1,34512,31.3,32,0,RENT,credit_card,Individual,0,-0.8979714381575643
4605,2017-11-16,D,D2,60,0.1223,20000,111544,32.5,0,1,1,0,3095,38.1,21,3,RENT,debt_consolidation,Individual,0,-0.4242993981225127
4606,2021-05-29,B,B4,36,0.0696,10000,70163,30.23,2,1,8,0,8151,58.3,34,10,MORTGAGE,small_business,Individual,0,0.6214170320520574
4607,2018-04-15,B,B3,60,0.0768,25000,59877,24.4,0,0,3,0,7988,32.5,33,7,RENT,credit_card,Individual,0,-0.6269980670154784
4608,2021-08-27,D,D2,36,0.1239,20000,48420,2.37,0,1,11,0,1847,45.4,24,6,MORTGAGE,debt_consolidation,Individual,1,0.434114754291831
4609,2026-11-29,B,B2,36,0.079,15000,116548,24.32,0,1,10,0,6471,73.3,8,2,OWN,credit_card,Individual,0,1.746295027185137
4610,2020-11-30,A,A5,36,0.0449,25000,53862,10.63,0,2,7,0,9979,48.6,25,2,RENT,credit_card,Individual,0,0.5577506947332821
4611,2016-03-26,A,A3,60,0.0511,20000,63198,22.08,1,1,13,0,6537,8.8,18,5,RENT,credit_card,Individual,0,-0.5648920355292593
4612,2019-06-09,D,D3,36,0.1373,20000,76110,4.91,0,0,11,0,61539,62.3,42,4,MORTGAGE,small_business,Individual,1,0.019416890662816377
4613,2025-10-05,C,C4,36,0.0988,15000,75938,20.43,0,2,16,0,17591,34.5,27,1,RENT,other,Individual,0,-0.044409929329181974
4614,2022-02-23,A,A2,60,0.0509,10000,113513,14.82,0,0,18,0,11312,31.9,35,3,MORTGAGE,other,Individual,0,0.8825109315789375
4615,2022-08-22,A,A2,60,0.0417,20000,62551,11.0,2,2,11,0,8254,100.0,24,10,RENT,credit_card,Individual,0,-1.2187017380828626
4616,2020-11-30,C,C5,60,0.0957,20000,138573,23.33,3,3,12,0,17254,48.8,34,6,OWN,credit_card,Individual,0,0.5577506947332821
4617,2018-12-11,C,C5,36,0.1023,10000,56688,17.54,0,1,13,0,6321,97.5,28,0,RENT,other,Individual,0,0.17831549917173733
4618,2023-02-18,D,D3,36,0.1234,25000,79702,16.16,0,1,18,0,1654,26.3,19,10,RENT,debt_consolidation,Individual,0,-1.8820712785372882
4619,2023-08-17,A,A5,36,0.0531,25000,58751,24.63,1,0,5,0,2298,28.3,32,3,RENT,credit_card,Individual,0,-0.15072524015949562
4620,2027-03-29,D,D2,36,0.1271,20000,205534,35.14,1,1,8,0,10328,33.2,8,10,RENT,debt_consolidation,Individual,0,0.27590919321032803
4621,2023-06-18,F,F4,36,0.1684,25000,53599,20.48,0,2,5,0,29266,42.6,35,7,MORTGAGE,debt_consolidation,Individual,0,-0.5140983522069653
4622,2028-08-20,C,C1,36,0.1051,20000,56332,1.75,1,2,8,0,5148,37.5,36,0,RENT,home_improvement,Individual,0,1.898669330995927
4623,2026-05-03,B,B4,36,0.0688,15000,69234,3.98,0,1,9,0,20112,20.3,27,0,MORTGAGE,debt_consolidation,Individual,0,1.4025270543896295
4624,2016-01-26,D,D1,36,0.1212,20000,56129,18.62,1,2,7,0,12691,68.6,17,4,MORTGAGE,debt_consolidation,Individual,0,0.048900346546989326
4625,2020-05-04,B,B2,36,0.0761,20000,77273,27.24,2,0,12,1,26254,47.5,12,6,MORTGAGE,debt_consolidation,Individual,0,-0.2714797571424855
4626,2020-04-04,A,A5,36,0.0578,20000,127789,19.21,0,2,13,0,2575,66.2,29,6,MORTGAGE,debt_consolidation,Individual,0,-0.4636820525727293
4627,2015-01-01,B,B2,36,0.07,35000,70485,22.6,0,2,10,0,2487,53.1,27,8,RENT,debt_consolidation,Individual,1,-0.3
4628,2017-06-19,F,F3,36,0.1757,20000,71933,17.47,1,2,12,1,48507,100.0,4,4,OWN,other,Individual,1,-1.2726965538794663
4629,2025-06-07,B,B5,36,0.0758,15000,57303,26.66,0,1,18,0,1378,48.8,18,0,MORTGAGE,debt_consolidation,Individual,0,-0.019826101031090282
4630,2019-10-07,E,E5,36,0.1533,15000,49234,23.55,1,2,12,0,11789,69.6,7,3,MORTGAGE,debt_consolidation,Individual,0,-0.7215593593260395
4631,2016-12-21,C,C3,60,0.1059,35000,68544,8.82,1,2,5,0,39926,77.5,21,0,MORTGAGE,debt_consolidation,Individual,0,-0.5155669025174471
4632,2018-12-11,C,C1,36,0.098,10000,65272,22.03,1,2,7,1,12290,16.0,17,3,MORTGAGE,debt_consolidation,Individual,0,0.17831549917173733
4633,2018-09-12,A,A2,60,0.0551,35000,123925,4.12,0,1,7,0,34079,18.9,22,8,RENT,debt_consolidation,Individual,0,-1.274001019206577
4634,2017-05-20,C,C4,36,0.1067,10000,38355,22.03,0,0,16,0,31228,20.3,12,9,RENT,debt_consolidation,Individual,0,-0.1810767626777644
4635,2016-04-25,A,A2,36,0.0589,25000,144659,15.46,1,2,8,0,18541,36.0,34,3,RENT,debt_consolidation,Individual,0,-0.43730334634110984
4636,2025-06-07,C,C4,36,0.1025,15000,59957,19.45,0,0,6,0,11656,37.6,6,6,RENT,home_improvement,Individual,0,-0.019826101031090282
4637,2026-04-03,B,B5,36,0.0758,15000,70533,20.92,1,0,6,0,2554,51.1,30,0,MORTGAGE,medical,Individual,0,1.0065396195877447
4638,2021-09-26,B,B4,36,0.0726,15000,36187,20.53,0,1,8,0,1862,85.1,32,7,MORTGAGE,other,Joint App,0,0.3617257774242203
4639,2023-05-19,C,C4,36,0.0927,15000,88539,30.76,1,0,8,0,6421,5.3,10,2,MORTGAGE,home_improvement,Individual,0,-1.3658245835329421
4640,2027-07-27,A,A3,36,0.0486,10000,38325,18.31,1,0,7,0,1225,6.6,17,3,RENT,home_improvement,Individual,0,0.534929239614959
4641,2026-07-02,B,B1,60,0.0756,15000,79818,19.7,0,1,14,0,14663,30.7,22,6,MORTGAGE,debt_consolidation,Individual,0,1.4657484609573224
4642,2015-05-31,G,G3,36,0.1995,20000,75642,29.97,0,2,9,0,92252,20.8,5,3,RENT,small_business,Individual,0,-1.4554384943306125
4643,2028-01-23,A,A5,60,0.053,20000,54341,35.07,0,1,10,0,8366,7.5,20,6,MORTGAGE,debt_consolidation,Individual,0,1.249453603622789
4644,2015-11-27,B,B4,36,0.0677,15000,20873,17.84,1,0,13,0,11644,36.7,8,3,MORTGAGE,credit_card,Individual,0,0.6378558691372317
4645,2015-05-01,B,B4,36,0.0741,25000,213306,13.39,0,2,14,0,2363,51.0,20,6,RENT,other,Individual,0,-0.4499093477673273
4646,2020-07-03,B,B5,36,0.085,25000,36400,13.84,0,2,8,0,6999,43.3,16,4,MORTGAGE,other,Individual,0,0.37947831750372485
4647,2025-03-09,D,D2,36,0.13,35000,75520,22.06,0,2,15,0,8555,31.2,23,8,MORTGAGE,credit_card,Individual,0,-1.2410275949959866
4648,2016-01-26,B,B2,60,0.0781,20000,43510,16.17,0,2,10,0,6246,45.4,18,2,MORTGAGE,debt_consolidation,Individual,0,0.048900346546989326
4649,2018-12-11,C,C5,36,0.102,20000,115675,2.26,0,2,8,0,12054,2.0,24,7,RENT,credit_card,Individual,0,0.17831549917173733
4650,2018-07-14,C,C3,60,0.0982,35000,52755,28.11,0,2,14,0,4081,62.7,15,4,OWN,other,Individual,0,-0.3338302122351335
4651,2020-06-03,B,B4,36,0.0662,35000,42982,25.34,0,0,12,0,9056,45.2,1,6,OWN,credit_card,Individual,0,0.26046762334177886
4652,2028-06-21,F,F4,36,0.1773,35000,90172,28.32,0,1,12,0,12954,54.2,19,2,MORTGAGE,debt_consolidation,Individual,0,1.1985186560321777
4653,2019-07-09,G,G1,36,0.1878,20000,32291,30.1,0,0,9,0,32670,46.9,8,9,RENT,other,Individual,0,-0.033669241580199946
4654,2017-10-17,A,A2,36,0.0484,20000,51784,19.72,0,0,10,0,8750,5.0,30,6,RENT,other,Individual,0,0.3111368903557642
4655,2016-08-23,B,B2,60,0.075,35000,95013,20.34,0,1,8,0,4358,34.2,10,1,MORTGAGE,debt_consolidation,Joint App,0,-0.49936387131468807
4656,2017-09-17,B,B1,60,0.0728,20000,148881,27.06,0,2,10,1,6888,79.6,31,7,MORTGAGE,home_improvement,Individual,0,-0.9263837757870595
4657,2016-10-22,B,B4,36,0.0859,15000,38285,7.06,0,2,9,0,12756,60.2,27,10,MORTGAGE,credit_card,Individual,0,-0.042347293196154545
4658,2022-10-21,C,C5,36,0.1091,35000,46433,14.83,2,1,11,0,3155,40.1,23,2,RENT,small_business,Individual,0,-1.0135474230746537
4659,2020-10-01,C,C5,36,0.1052,25000,78890,17.47,0,0,17,0,3830,65.7,32,2,RENT,debt_consolidation,Individual,0,1.8083473995264803
4660,2021-10-26,B,B1,36,0.0704,10000,21667,26.3,2,0,10,0,9067,70.8,1,9,RENT,other,Joint App,0,0.48615095125120006
4661,2026-05-03,B,B3,60,0.0846,15000,137150,13.15,1,0,14,0,1021,80.0,20,3,MORTGAGE,debt_consolidation,Individual,0,1.4025270543896295
4662,2022-11-20,B,B2,36,0.0781,35000,37512,11.59,0,1,11,0,6959,65.2,21,7,MORTGAGE,credit_card,Individual,0,-1.1200801846028845
4663,2017-01-20,G,G1,60,0.1953,20000,51101,14.12,0,1,15,0,5065,82.3,18,5,MORTGAGE,credit_card,Individual,0,-1.555281203289113
4664,2020-02-04,F,F4,36,0.1752,25000,75027,22.23,0,2,17,0,14319,46.8,22,3,MORTGAGE,small_business,Individual,0,-0.2648545378765655
4665,2019-04-10,A,A5,60,0.0548,15000,66857,17.39,0,1,8,0,3270,68.7,19,5,MORTGAGE,credit_card,Individual,0,0.16586257636631224
4666,2026-05-03,C,C1,60,0.097,15000,38259,4.94,0,2,4,0,5099,20.1,9,8,RENT,debt_consolidation,Individual,0,1.4025270543896295
4667,2019-03-11,C,C4,60,0.1007,25000,167534,6.72,0,1,6,0,7628,65.1,26,6,MORTGAGE,debt_consolidation,Joint App,0,-0.2330716866497413
4668,2016-11-21,D,D1,36,0.1266,35000,20000,19.23,0,1,14,0,3885,50.3,17,2,RENT,home_improvement,Individual,0,-0.8962315729269292
4669,2025-01-08,C,C5,36,0.0945,20000,35067,19.53,0,2,12,0,2913,60.6,24,3,RENT,home_improvement,Individual,0,-0.9160160250115243
4670,2020-10-31,E,E1,36,0.1486,10000,45794,18.25,0,0,7,0,4068,76.7,22,7,RENT,other,Individual,0,0.7011391467379748
4671,2016-04-25,A,A3,36,0.0449,15000,38553,13.76,0,0,17,0,935,22.6,30,10,MORTGAGE,credit_card,Individual,0,-0.43730334634110984
4672,2024-06-12,B,B1,36,0.0793,15000,127121,25.09,0,3,9,0,2890,81.6,38,7,MORTGAGE,debt_consolidation,Individual,0,-0.5405775159162597
4673,2017-11-16,G,G3,36,0.1955,35000,26109,21.32,0,3,9,0,14355,62.3,6,10,MORTGAGE,debt_consolidation,Individual,0,-0.4242993981225127
4674,2026-10-30,B,B3,36,0.0765,20000,153084,21.01,1,0,9,0,1676,52.6,31,4,MORTGAGE,credit_card,Individual,0,0.7712554721747422
4675,2026-06-02,A,A3,36,0.043,35000,55779,21.33,0,1,16,0,2639,15.3,28,7,RENT,small_business,Individual,0,1.1963120653821235
4676,2020-01-05,D,D5,60,0.1193,35000,30749,32.38,1,3,7,0,5883,30.2,25,5,MORTGAGE,credit_card,Individual,0,0.4386741688129359
4677,2022-07-23,D,D5,60,0.1191,20000,20468,8.78,0,2,16,0,15798,68.8,30,10,OWN,home_improvement,Individual,0,-0.26970071424568565
4678,2022-09-21,D,D2,36,0.1236,10000,57746,14.21,0,2,13,0,2187,45.3,37,5,RENT,debt_consolidation,Individual,1,-1.5650134065906065
4679,2023-12-15,D,D5,36,0.1259,35000,44181,14.97,1,0,16,1,4021,74.7,16,8,RENT,other,Individual,0,-0.15257726018505652
4680,2015-11-27,D,D3,60,0.1268,10000,74029,29.32,0,2,14,0,30304,66.0,51,4,MORTGAGE,medical,Individual,0,0.6378558691372317
4681,2019-06-09,A,A1,36,0.0411,35000,50732,14.64,1,1,12,0,9164,26.7,10,2,MORTGAGE,credit_card,Joint App,0,0.019416890662816377
4682,2017-04-20,C,C4,36,0.0992,20000,109955,10.87,1,1,13,0,15244,44.5,19,10,MORTGAGE,other,Individual,1,-0.23272256692584742
4683,2024-07-12,D,D4,36,0.1212,20000,60100,17.05,1,1,11,0,2685,42.8,27,4,MORTGAGE,debt_consolidation,Individual,0,-0.775574809435447
4684,2015-11-27,E,E2,36,0.1527,20000,51482,18.94,2,1,8,0,4087,67.8,17,5,RENT,credit_card,Individual,0,0.6378558691372317
4685,2022-01-24,B,B3,60,0.0737,20000,111016,28.77,0,2,13,0,21613,47.4,21,2,RENT,home_improvement,Individual,0,-0.17446763393539308
4686,2024-12-09,A,A3,36,0.0496,25000,73690,14.58,0,1,10,1,11099,44.1,27,7,RENT,medical,Individual,0,-0.343186505084371
4687,2027-12-24,D,D1,36,0.1213,20000,99527,11.81,0,1,16,1,14069,56.7,24,1,MORTGAGE,debt_consolidation,Individual,0,2.264407738002293
4688,2018-12-11,B,B2,60,0.0836,15000,122260,9.81,1,4,15,0,15690,38.9,37,1,RENT,home_improvement,Individual,0,0.17831549917173733
4689,2015-01-31,A,A3,36,0.0436,20000,55301,14.9,0,0,13,0,18375,65.9,34,8,RENT,debt_consolidation,Individual,0,0.13432622866946803
4690,2024-11-09,E,E2,36,0.148,20000,66381,41.07,0,1,14,0,5318,49.9,17,5,MORTGAGE,credit_card,Individual,0,-0.6415751161587422
4691,2015-01-01,C,C5,60,0.1005,35000,103387,21.44,0,1,12,0,2635,76.7,24,3,RENT,credit_card,Individual,0,-0.3
4692,2015-11-27,B,B2,60,0.0737,35000,20000,23.38,1,0,13,1,3899,65.3,30,1,RENT,home_improvement,Joint App,0,0.6378558691372317
4693,2028-07-21,A,A4,36,0.0462,20000,61461,18.0,0,2,8,0,5157,50.7,3,6,MORTGAGE,other,Joint App,0,1.6156502537022346
4694,2026-10-30,A,A1,60,0.0409,35000,57438,19.24,0,2,12,0,822,82.3,24,7,RENT,small_business,Individual,0,0.7712554721747422
4695,2024-09-10,D,D2,36,0.1215,20000,79847,25.08,2,3,12,0,12650,31.3,18,6,RENT,debt_consolidation,Individual,0,-0.7994046875533118
4696,2026-06-02,C,C5,60,0.0952,10000,41836,23.06,0,0,12,1,18868,50.0,21,0,RENT,credit_card,Individual,0,1.1963120653821235
4697,2015-12-27,A,A5,36,0.0584,10000,118733,21.14,0,2,12,0,8740,49.1,39,8,MORTGAGE,credit_card,Individual,0,0.44328156049155576
4698,2016-02-25,B,B5,36,0.0863,25000,43320,18.15,2,1,11,0,4024,56.0,29,6,MORTGAGE,debt_consolidation,Individual,0,-0.15705998399462762
4699,2019-02-09,A,A1,36,0.0497,20000,50497,14.83,0,1,19,0,8638,32.1,26,3,RENT,home_improvement,Individual,0,0.07500341956386869
4700,2015-04-01,A,A5,36,0.043,35000,45103,21.82,0,0,11,0,1428,49.1,15,5,OWN,debt_consolidation,Individual,0,0.06232608743951784
4701,2027-02-27,B,B2,36,0.0787,20000,127845,18.75,0,2,13,0,1302,31.3,32,1,MORTGAGE,debt_consolidation,Individual,0,0.4791662089923643
4702,2015-09-28,C,C1,36,0.0951,10000,20641,37.19,2,2,11,0,42717,10.3,12,6,RENT,medical,Individual,0,-0.6571305960492191
4703,2022-05-24,B,B1,36,0.0723,20000,173672,27.46,0,1,12,0,1014,42.0,20,4,RENT,other,Individual,0,-0.8952212737132944
4704,2026-08-31,B,B4,60,0.0719,20000,146165,11.93,0,2,7,0,17764,52.4,25,7,MORTGAGE,small_business,Individual,0,0.8443061635429892
4705,2025-01-08,C,C3,60,0.0975,20000,47641,7.47,0,2,8,0,31183,20.0,24,6,MORTGAGE,other,Individual,1,-0.9160160250115243
4706,2018-03-16,B,B3,36,0.0732,25000,114342,14.42,1,2,9,0,7585,36.8,18,5,RENT,credit_card,Individual,0,-1.0869171475369148
4707,2021-05-29,A,A5,36,0.0434,20000,69821,8.25,0,1,5,2,7221,59.1,15,6,MORTGAGE,debt_consolidation,Individual,0,0.6214170320520574
4708,2022-06-23,A,A1,36,0.0465,20000,161335,13.88,0,2,11,0,9193,62.4,38,7,RENT,debt_consolidation,Individual,0,0.13633167627753218
4709,2025-07-07,A,A1,60,0.0551,25000,109644,9.27,0,2,7,0,898,64.6,10,1,RENT,debt_consolidation,Individual,0,-1.074416383347664
4710,2020-10-31,B,B5,36,0.0748,20000,217156,15.06,0,1,6,0,4113,20.3,30,8,MORTGAGE,debt_consolidation,Individual,0,0.7011391467379748
4711,2018-11-11,D,D4,36,0.1256,25000,27528,15.16,0,1,19,0,32066,100.0,19,0,MORTGAGE,home_improvement,Individual,0,-0.10111742911662802
4712,2025-11-04,A,A4,60,0.0388,15000,72213,19.32,0,0,15,0,8702,7.3,13,4,RENT,credit_card,Individual,0,1.2003611313641296
4713,2027-02-27,D,D3,60,0.1297,25000,25182,16.14,1,4,19,0,6602,40.7,19,9,RENT,other,Individual,0,0.4791662089923643
4714,2021-08-27,D,D1,36,0.1216,20000,48866,9.88,0,2,10,0,8305,0.0,19,5,RENT,debt_consolidation,Joint App,0,0.434114754291831
4715,2015-05-01,A,A3,60,0.0556,15000,224011,28.93,0,4,9,0,3832,20.5,11,4,RENT,credit_card,Individual,0,-0.4499093477673273
4716,2021-10-26,A,A5,60,0.0508,20000,84090,21.63,0,0,12,0,2247,23.2,34,3,RENT,debt_consolidation,Individual,0,0.48615095125120006
4717,2027-02-27,B,B1,36,0.0722,20000,111707,13.1,0,1,12,0,19691,76.8,24,1,OWN,credit_card,Individual,0,0.4791662089923643
4718,2028-07-21,A,A1,36,0.0416,20000,86233,10.02,0,1,9,0,3025,87.4,12,10,RENT,home_improvement,Individual,0,1.6156502537022346
4719,2020-06-03,C,C2,36,0.1109,20000,83274,4.79,0,1,8,0,71753,51.0,15,0,RENT,home_improvement,Individual,0,0.26046762334177886
4720,2017-01-20,A,A3,36,0.054,10000,48769,4.14,1,1,13,0,5714,33.3,5,1,MORTGAGE,debt_consolidation,Individual,0,-1.555281203289113
4721,2022-10-21,E,E4,60,0.1543,15000,44019,27.43,0,1,4,0,11120,0.0,24,0,MORTGAGE,credit_card,Individual,0,-1.0135474230746537
4722,2026-05-03,C,C1,36,0.1091,25000,48055,26.47,0,3,13,0,41154,25.0,18,9,MORTGAGE,debt_consolidation,Individual,0,1.4025270543896295
4723,2027-11-24,D,D5,60,0.1261,20000,20000,12.74,0,0,10,1,12389,0.0,8,4,MORTGAGE,home_improvement,Individual,0,1.39696941039572
4724,2015-08-29,D,D1,36,0.1318,20000,62132,30.3,2,0,14,0,1937,28.3,13,7,MORTGAGE,credit_card,Individual,0,-0.2826917674639145
4725,2018-12-11,C,C2,60,0.0976,10000,74165,23.55,0,1,15,0,4279,37.0,16,6,RENT,credit_card,Individual,0,0.17831549917173733
4726,2021-06-28,F,F5,36,0.1787,20000,46238,19.83,1,0,13,0,1386,50.3,14,6,RENT,other,Individual,0,-1.0279611873440095
4727,2016-04-25,G,G2,36,0.1968,25000,60492,25.76,0,1,6,0,6271,40.2,44,5,RENT,debt_consolidation,Individual,0,-0.43730334634110984
4728,2027-02-27,B,B3,36,0.0725,35000,86761,23.57,0,3,5,0,2729,33.6,30,5,MORTGAGE,home_improvement,Individual,0,0.4791662089923643
4729,2016-06-24,A,A3,60,0.0505,20000,105744,19.38,0,3,4,0,6120,32.5,10,8,RENT,medical,Individual,0,-0.2289395520284278
4730,2024-02-13,B,B2,60,0.0687,20000,33635,15.84,0,0,9,0,30533,41.5,27,5,OWN,debt_consolidation,Individual,0,0.7975492106021627
4731,2027-07-27,B,B3,60,0.0766,20000,41982,17.04,0,2,5,0,42144,72.3,20,3,MORTGAGE,debt_consolidation,Individual,0,0.534929239614959
4732,2024-05-13,C,C4,36,0.0984,25000,98348,3.53,1,3,10,0,1317,62.0,23,8,MORTGAGE,medical,Individual,1,-0.6161909720070077
4733,2025-06-07,B,B1,60,0.0651,25000,89867,10.79,1,2,7,0,1295,28.4,18,6,RENT,home_improvement,Individual,0,-0.019826101031090282
4734,2018-07-14,C,C5,36,0.0977,15000,136156,34.2,0,3,8,0,8237,36.7,27,0,RENT,credit_card,Individual,0,-0.3338302122351335
4735,2026-05-03,D,D1,36,0.1233,25000,133086,10.55,0,3,11,0,6222,94.0,34,3,MORTGAGE,home_improvement,Individual,0,1.4025270543896295
4736,2020-09-01,B,B5,60,0.0793,15000,245320,1.34,0,1,12,0,1964,30.0,23,4,OWN,credit_card,Individual,0,0.8193905637940778
4737,2015-10-28,C,C5,36,0.1014,10000,55332,26.14,0,2,7,0,6002,61.3,13,9,RENT,debt_consolidation,Individual,0,0.14886943926790308
4738,2020-01-05,B,B5,36,0.0822,10000,154871,20.24,0,0,9,0,7346,69.7,22,5,MORTGAGE,debt_consolidation,Individual,0,0.4386741688129359
4739,2019-10-07,D,D4,60,0.1276,10000,39188,20.74,0,2,12,0,5374,45.6,29,2,MORTGAGE,other,Individual,0,-0.7215593593260395
4740,2022-02-23,C,C5,36,0.0972,15000,242527,16.58,1,1,10,0,25921,28.8,30,1,MORTGAGE,home_improvement,Individual,1,0.8825109315789375
4741,2018-08-13,A,A5,36,0.0497,15000,83468,26.2,0,0,10,0,21883,0.0,19,5,MORTGAGE,other,Joint App,0,-0.7607361323970863
4742,2021-04-29,D,D4,60,0.1233,10000,87575,31.77,2,1,13,0,6525,60.2,9,7,MORTGAGE,credit_card,Individual,0,0.1782951632709815
4743,2020-10-31,A,A5,36,0.0524,15000,112038,13.31,0,1,7,0,26408,50.7,32,10,MORTGAGE,home_improvement,Joint App,0,0.7011391467379748
4744,2019-06-09,D,D2,36,0.1253,10000,30843,23.7,1,2,14,0,18419,26.9,20,0,RENT,debt_consolidation,Individual,1,0.019416890662816377
4745,2024-07-12,C,C5,36,0.0969,20000,35991,28.07,0,0,20,0,8336,58.6,25,5,RENT,other,Individual,1,-0.775574809435447
4746,2019-03-11,B,B5,36,0.075,25000,69269,12.8,0,2,12,0,559,48.5,39,3,MORTGAGE,debt_consolidation,Individual,0,-0.2330716866497413
4747,2025-06-07,D,D4,36,0.1273,20000,78612,31.59,1,2,9,0,1774,25.7,27,4,RENT,small_business,Individual,0,-0.019826101031090282
4748,2018-05-15,E,E1,36,0.145,10000,204341,28.04,0,1,5,1,4894,9.4,28,2,OWN,debt_consolidation,Individual,0,-0.6871464416309019
4749,2026-10-30,D,D2,36,0.1266,20000,38564,6.82,0,0,9,0,11993,34.3,20,0,RENT,debt_consolidation,Individual,0,0.7712554721747422
4750,2019-12-06,C,C1,36,0.0921,20000,151637,32.35,0,3,12,0,1934,80.8,28,6,MORTGAGE,debt_consolidation,Individual,0,-0.3224525008734069
4751,2015-06-30,D,D3,36,0.1305,15000,56166,7.29,1,1,10,1,22298,61.9,2,3,MORTGAGE,medical,Individual,0,-0.6299581553720792
4752,2017-01-20,B,B3,36,0.0776,20000,55737,11.81,0,4,10,1,32135,54.6,1,7,MORTGAGE,small_business,Individual,0,-1.555281203289113
4753,2026-01-03,D,D5,36,0.1331,20000,59398,24.15,3,2,10,0,11845,55.7,23,5,MORTGAGE,other,Individual,0,1.1131257793729337
4754,2026-11-29,E,E2,36,0.1444,20000,54953,27.37,1,1,9,0,12386,23.8,8,9,RENT,other,Individual,0,1.746295027185137
4755,2017-11-16,A,A1,36,0.0557,25000,84943,18.89,0,1,10,0,15597,33.0,37,8,RENT,credit_card,Individual,0,-0.4242993981225127
4756,2023-03-20,B,B4,60,0.0797,20000,52309,12.33,0,0,7,1,11144,46.6,31,10,RENT,other,Individual,0,-1.07211058385116
4757,2022-10-21,B,B1,60,0.0741,10000,29923,15.66,1,0,11,0,8031,43.5,36,2,MORTGAGE,debt_consolidation,Individual,0,-1.0135474230746537
4758,2016-10-22,A,A5,60,0.0481,10000,56097,14.59,3,2,11,0,6485,18.5,18,8,RENT,credit_card,Individual,0,-0.042347293196154545
4759,2021-02-28,B,B1,36,0.0696,35000,83557,25.57,0,1,16,0,18878,17.1,24,5,MORTGAGE,debt_consolidation,Individual,0,1.3797391395716763
4760,2024-06-12,B,B3,60,0.0683,25000,30057,14.35,0,4,7,0,18193,43.0,21,6,MORTGAGE,home_improvement,Individual,0,-0.5405775159162597
4761,2028-03-23,C,C5,36,0.0962,25000,89513,12.13,0,1,13,0,1847,32.7,19,5,MORTGAGE,debt_consolidation,Individual,1,2.3135719586995656
4762,2026-08-01,A,A3,60,0.0437,35000,124421,4.7,0,0,14,0,7217,38.1,12,5,MORTGAGE,medical,Individual,0,1.3929013810765971
4763,2016-04-25,B,B5,36,0.083,20000,146694,12.65,0,0,9,0,12285,40.1,19,3,MORTGAGE,debt_consolidation,Individual,0,-0.43730334634110984
